code_module,code_presentation,prediction_week,cutoff_day,module_presentation_length,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,date_registration,registration_day,registered_after_start,registration_lead_days,late_registration_days,assessment_due_count,assessment_due_weight,assessment_submitted_due_count,assessment_late_count,assessment_missing_due_count,assessment_submission_rate,assessment_mean_score,vle_cum_total_clicks,vle_cum_interaction_rows,vle_last_active_day,vle_cum_active_days,vle_cum_unique_sites,vle_week_clicks_dataplus,vle_week_clicks_dualpane,vle_week_clicks_externalquiz,vle_week_clicks_folder,vle_week_clicks_forumng,vle_week_clicks_glossary,vle_week_clicks_homepage,vle_week_clicks_htmlactivity,vle_week_clicks_oucollaborate,vle_week_clicks_oucontent,vle_week_clicks_ouelluminate,vle_week_clicks_ouwiki,vle_week_clicks_page,vle_week_clicks_questionnaire,vle_week_clicks_quiz,vle_week_clicks_repeatactivity,vle_week_clicks_resource,vle_week_clicks_sharedsubpage,vle_week_clicks_subpage,vle_week_clicks_url,vle_has_record,imd_band_missing,date_registration_missing,current_total_clicks,current_interaction_rows,current_last_active_day,current_active_days,current_unique_sites,current_activity_type_count,current_forumng_clicks,current_oucontent_clicks,current_quiz_clicks,current_resource_clicks,pre_course_clicks,pre_course_interaction_rows,current_has_vle_record,observed_weeks,active_weeks,inactive_weeks,active_week_rate,cum_unique_site_week_count,cum_activity_type_week_count,cum_avg_clicks_per_active_day,cum_avg_clicks_per_site_week,previous_total_clicks,previous_active_days,previous_unique_sites,last_active_week,weeks_since_last_activity,current_no_activity,click_change,click_change_rate,active_days_change,unique_sites_change,cum_forumng_clicks,cum_forumng_share,cum_quiz_clicks,cum_quiz_share,cum_oucontent_clicks,cum_oucontent_share,cum_resource_clicks,cum_resource_share,current_other_clicks,cum_other_clicks,cum_other_share,log1p_cum_total_clicks,log1p_current_total_clicks,log1p_pre_course_clicks,assessment_due_cma_count,assessment_due_exam_count,assessment_due_tma_count,assessment_scored_due_count,assessment_missing_score_count,assessment_banked_due_count,assessment_nonbanked_submitted_count,weighted_score_sum,scored_weight_sum,assessment_submitted_cma_count,assessment_submitted_tma_count,assessment_submitted_exam_count,assessment_median_score,assessment_min_score,assessment_max_score,assessment_median_submission_gap,assessment_mean_submission_gap,assessment_missing_due_rate,assessment_late_rate,assessment_weighted_mean_score,any_known_submission_count,any_known_scored_count,any_known_score_missing_count,any_known_banked_count,any_known_mean_score,any_known_median_score
AAA,2014J,28,195.0,269.0,M,East Anglian Region,A Level or Equivalent,70-80%,35-55,0.0,60.0,N,-67.0,-67.0,0.0,67.0,0.0,4.0,70.0,4.0,1.0,0.0,1.0,69.625,840.0,283.0,192.0,58.0,55.5,0.0,0.0,0.0,0.0,97.0,0.0,171.0,0.0,0.0,453.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,52.0,12.0,1.0,0.0,0.0,8.0,4.0,192.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,92.0,27.0,1.0,28.0,23.0,5.0,0.8214285714285714,141.0,79.0,15.571428571428571,6.2727272727272725,7.0,1.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.1282339707536557,0.0,0.0,453.0,0.5087076076993584,5.0,0.0059907834101382,3.0,259.0,0.3086529884032114,6.734591659972948,2.1972245773362196,4.532599493153256,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4730.0,70.0,0.0,4.0,0.0,69.5,62.0,77.0,0.0,1.0,0.0,0.25,69.78571428571428,4.0,4.0,0.0,0.0,69.625,69.5
AAA,2014J,29,202.0,269.0,M,East Anglian Region,A Level or Equivalent,70-80%,35-55,0.0,60.0,N,-67.0,-67.0,0.0,67.0,0.0,4.0,70.0,4.0,1.0,0.0,1.0,69.5,857.5,285.5,199.0,59.0,58.0,0.0,0.0,0.0,0.0,97.5,0.0,179.0,0.0,0.0,459.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,53.0,12.0,1.0,0.0,0.0,7.0,4.0,199.0,1.0,3.0,2.0,0.0,0.5,0.0,0.0,93.0,26.5,1.0,29.0,24.0,5.0,0.8275862068965517,144.5,81.5,15.392754662840746,6.232547699214366,8.0,1.0,3.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,97.5,0.1291149037896304,0.0,0.0,459.5,0.5083023287859998,5.0,0.0061328782450894,3.0,263.5,0.3128537735849056,6.755185153922667,2.0794415416798357,4.543238192376899,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4735.0,70.0,0.0,4.0,0.0,69.5,62.0,77.0,0.0,1.0,0.0,0.25,69.71428571428571,4.0,4.0,0.0,0.0,69.5,69.5
AAA,2014J,30,209.0,269.0,M,East Anglian Region,A Level or Equivalent,70-80%,35-55,0.0,60.0,N,-67.0,-67.0,0.0,67.0,0.0,4.0,70.0,4.0,1.0,0.0,1.0,69.625,887.0,294.0,207.0,62.0,59.0,0.0,0.0,0.0,0.0,103.0,0.0,183.0,0.0,0.0,463.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,54.0,13.0,1.0,0.0,0.0,14.0,7.0,207.0,2.0,5.0,3.0,0.0,1.0,0.0,0.0,92.0,26.0,1.0,30.0,24.0,5.0,0.8275862068965517,148.0,85.0,15.36842105263158,6.191304347826087,7.0,1.0,3.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,103.0,0.1297468354430379,0.0,0.0,463.0,0.5041666666666667,5.0,0.0066815144766146,5.0,269.0,0.3132075471698113,6.78897174299217,2.70805020110221,4.532599493153256,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4740.0,70.0,0.0,4.0,0.0,69.5,62.0,77.0,0.0,1.0,0.0,0.25,69.78571428571428,4.0,4.0,0.0,0.0,69.625,69.5
AAA,2014J,31,216.0,269.0,M,East Anglian Region,A Level or Equivalent,70-80%,35-55,0.0,60.0,N,-67.0,-67.0,0.0,67.0,0.0,5.0,100.0,5.0,1.0,0.0,1.0,69.8,934.0,307.5,215.0,64.5,55.0,0.0,0.0,0.0,0.0,106.5,0.0,197.5,0.0,0.0,475.5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,58.0,13.5,1.0,0.0,0.0,31.0,13.5,215.0,3.0,7.0,4.0,0.0,8.0,0.0,1.0,91.5,26.0,1.0,31.0,25.0,6.0,0.8064516129032258,155.5,88.5,15.148127288087863,6.118283224052455,13.5,2.0,5.0,31.0,0.0,0.0,5.0,0.0,0.5,2.0,106.5,0.13207170886476988,0.0,0.0,475.5,0.5036138536821537,7.0,0.00728988223210965,12.0,280.0,0.3164482795355278,6.840489332503084,3.4657359027997265,4.527194035101148,0.0,0.0,5.0,5.0,0.0,0.0,5.0,6460.0,100.0,0.0,5.0,0.0,70.0,62.0,78.0,0.0,0.8,0.0,0.2,70.0,5.0,5.0,0.0,0.0,69.8,70.0
AAA,2014J,32,223.0,269.0,M,East Anglian Region,A Level or Equivalent,70-80%,35-55,0.0,60.0,N,-67.0,-67.0,0.0,67.0,0.0,5.0,100.0,5.0,1.0,0.0,1.0,69.8,968.5,318.5,221.0,66.0,61.0,0.0,0.0,0.0,0.0,110.0,0.0,204.0,0.0,0.0,496.5,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,59.5,14.0,1.0,0.0,0.0,14.0,7.0,221.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,91.5,26.0,1.0,32.0,26.0,6.0,0.8125,158.5,92.0,15.30899854862119,6.206666666666667,31.0,3.0,7.0,32.0,0.0,0.0,-4.0,-0.19375,-1.0,-2.0,110.0,0.1326605044434458,0.0,0.0,496.5,0.5,8.0,0.0083587245521765,5.0,288.5,0.3171199763811492,6.876777149956867,2.70805020110221,4.527194035101148,0.0,0.0,5.0,5.0,0.0,0.0,5.0,6720.0,100.0,0.0,5.0,0.0,70.0,62.0,78.0,0.0,0.8,0.0,0.2,70.05,5.0,5.0,0.0,0.0,69.8,70.0
AAA,2014J,33,230.0,269.0,M,East Anglian Region,A Level or Equivalent,70-80%,35-55,0.0,60.0,N,-67.0,-67.0,0.0,67.0,0.0,5.0,100.0,5.0,1.0,0.0,1.0,69.9,1039.5,333.5,228.0,67.5,59.0,0.5,0.0,0.0,0.0,120.5,0.0,209.0,0.0,0.0,524.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,61.5,14.0,1.0,0.0,0.0,17.0,8.5,228.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,91.0,26.5,1.0,33.0,27.0,6.0,0.8181818181818182,169.5,96.5,15.540825285338016,6.208740017746229,14.0,2.0,4.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,120.5,0.1409859207079449,0.0,0.0,524.0,0.4986376021798365,9.0,0.00952159356000625,6.0,306.5,0.3150481937411722,6.947453759363303,2.8903717578961645,4.5217885770490405,0.0,0.0,5.0,5.0,0.0,0.0,5.0,6755.0,100.0,0.0,5.0,0.0,70.0,62.0,78.0,0.0,0.8,0.0,0.2,70.1,5.0,5.0,0.0,0.0,69.9,70.0
AAA,2014J,34,237.0,269.0,M,East Anglian Region,A Level or Equivalent,70-80%,35-55,0.0,60.0,N,-66.5,-66.5,0.0,66.5,0.0,5.0,100.0,5.0,1.0,0.0,1.0,70.1,1078.0,342.0,235.0,71.0,62.0,1.0,0.0,0.0,0.0,125.0,0.0,212.0,0.0,0.0,542.5,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,63.0,14.5,1.0,0.0,0.0,15.0,6.0,235.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,92.5,27.0,1.0,34.0,28.0,6.0,0.8235294117647058,173.0,99.5,15.425752314814815,6.184535951045385,17.5,2.0,5.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.14332706766917291,0.0,0.0,542.5,0.4975458991230679,10.0,0.00978607283392625,4.0,318.0,0.31410554676273356,6.98375517743592,2.772588722239781,4.537832734324791,0.0,0.0,5.0,5.0,0.0,0.0,5.0,6765.0,100.0,0.0,5.0,0.0,70.0,62.0,78.0,0.0,0.8,0.0,0.2,70.3,5.0,5.0,0.0,0.0,70.1,70.0
AAA,2014J,35,244.0,269.0,M,East Anglian Region,A Level or Equivalent,70-80%,35-55,0.0,60.0,N,-66.0,-66.0,0.0,66.0,0.0,5.0,100.0,5.0,1.0,0.0,1.0,70.2,1118.0,360.0,241.0,75.0,59.0,1.0,0.0,0.0,0.0,144.0,0.0,235.0,0.0,0.0,565.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,65.0,15.0,1.0,0.0,0.0,31.0,10.0,241.0,2.0,5.0,4.0,4.0,2.0,0.0,0.0,96.0,28.0,1.0,35.0,29.0,6.0,0.8285714285714286,188.0,103.0,15.588235294117649,6.1395348837209305,16.0,1.0,4.0,35.0,0.0,0.0,5.0,0.0,0.0,1.0,144.0,0.1527832609553888,0.0,0.0,565.0,0.4935064935064935,11.0,0.0106382978723404,8.0,332.0,0.3134328358208955,7.020190708311925,3.4657359027997265,4.574710978503383,0.0,0.0,5.0,5.0,0.0,0.0,5.0,6780.0,100.0,0.0,5.0,0.0,70.0,62.0,78.0,0.0,0.8,0.0,0.2,70.5,5.0,5.0,0.0,0.0,70.2,70.0
AAA,2014J,36,251.0,269.0,M,East Anglian Region,A Level or Equivalent,70-80%,35-55,0.0,60.0,N,-66.0,-66.0,0.0,66.0,0.0,5.0,100.0,5.0,1.0,0.0,1.0,70.2,1121.0,364.0,243.0,75.0,68.0,1.0,0.0,0.0,0.0,144.0,0.0,236.0,0.0,0.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,66.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,28.0,0.0,36.0,29.0,7.0,0.8055555555555556,190.0,103.0,15.588235294117649,6.1063829787234045,31.0,2.0,5.0,35.0,1.0,1.0,-27.0,-0.9623655913978496,-2.0,-4.0,144.0,0.1527832609553888,0.0,0.0,570.0,0.4935064935064935,11.0,0.0109289617486338,0.0,332.0,0.3134328358208955,7.022868086082641,0.0,4.574710978503383,0.0,0.0,5.0,5.0,0.0,0.0,5.0,6780.0,100.0,0.0,5.0,0.0,70.0,62.0,78.0,0.0,0.8,0.0,0.2,70.5,5.0,5.0,0.0,0.0,70.2,70.0
AAA,2014J,37,258.0,269.0,M,East Anglian Region,A Level or Equivalent,70-80%,35-55,0.0,60.0,N,-66.0,-66.0,0.0,66.0,0.0,5.0,100.0,5.0,1.0,0.0,1.0,70.2,1130.0,366.0,246.0,76.0,58.0,1.0,0.0,0.0,0.0,144.0,0.0,236.0,0.0,0.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,66.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,28.0,0.0,37.0,30.0,7.0,0.8108108108108109,191.0,103.0,15.4,6.079365079365079,0.0,0.0,0.0,36.0,1.0,1.0,0.0,0.0,0.0,0.0,144.0,0.1527832609553888,0.0,0.0,570.0,0.4935064935064935,12.0,0.0109289617486338,0.0,338.0,0.3134328358208955,7.030857476116121,0.0,4.574710978503383,0.0,0.0,5.0,5.0,0.0,0.0,5.0,6780.0,100.0,0.0,5.0,0.0,70.0,62.0,78.0,0.0,0.8,0.0,0.2,70.5,5.0,5.0,0.0,0.0,70.2,70.0
AAA,2014J,38,265.0,269.0,M,East Anglian Region,A Level or Equivalent,70-80%,35-55,0.0,60.0,N,-66.0,-66.0,0.0,66.0,0.0,5.0,100.0,5.0,1.0,0.0,1.0,70.2,1130.0,366.0,251.0,76.0,40.0,1.0,0.0,0.0,0.0,146.0,0.0,236.0,0.0,0.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,66.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,28.0,0.0,38.0,30.0,8.0,0.7894736842105263,191.0,104.0,15.4,6.079365079365079,0.0,0.0,0.0,36.0,2.0,1.0,0.0,0.0,0.0,0.0,146.0,0.1527832609553888,0.0,0.0,570.0,0.4920259893679858,12.0,0.0109289617486338,0.0,340.0,0.3147138964577656,7.030857476116121,0.0,4.574710978503383,0.0,0.0,5.0,5.0,0.0,0.0,5.0,6780.0,100.0,0.0,5.0,0.0,70.0,62.0,78.0,0.0,0.8,0.0,0.2,70.5,5.0,5.0,0.0,0.0,70.2,70.0
BBB,2013B,1,6.0,240.0,F,London Region,Lower Than A Level,20-30%,0-35,0.0,60.0,N,-50.0,-50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,,,29.0,12.0,4.0,2.0,9.0,0.0,0.0,0.0,0.0,11.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,29.0,12.0,4.0,2.0,7.0,4.0,11.0,0.0,0.0,1.0,13.0,7.0,1.0,1.0,1.0,0.0,1.0,7.0,4.0,14.0,3.6547619047619047,0.0,0.0,0.0,1.0,0.0,0.0,29.0,0.0,2.0,7.0,11.0,0.37416666666666665,0.0,0.0,0.0,0.0,1.0,0.0181818181818181,11.0,11.0,0.31057781919850885,3.4011973816621555,3.4011973816621555,2.6390573296152584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,
BBB,2013B,2,13.0,240.0,F,London Region,Lower Than A Level,20-30%,0-35,0.0,60.0,N,-50.0,-50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,,,60.0,23.0,11.0,4.0,12.0,0.0,0.0,0.0,0.0,28.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,2.0,1.0,0.0,0.0,23.0,10.0,11.0,2.0,5.0,3.0,10.0,0.0,0.0,0.0,13.0,7.0,1.0,2.0,2.0,0.0,1.0,12.0,7.0,15.625,4.5,29.0,2.0,7.0,2.0,0.0,0.0,-2.0,-0.08,0.0,-1.0,28.0,0.4871794871794871,0.0,0.0,0.0,0.0,3.0,0.037174721189591,7.0,22.0,0.3333333333333333,4.110873864173311,3.1780538303479458,2.6390573296152584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,
BBB,2013B,3,20.0,240.0,F,London Region,Lower Than A Level,20-30%,0-35,0.0,60.0,N,-50.0,-50.0,0.0,50.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,73.0,105.0,38.0,19.0,6.0,15.0,0.0,0.0,0.0,0.0,54.5,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,3.0,1.0,0.0,0.0,32.0,13.0,19.0,3.0,5.0,4.0,18.0,0.0,0.0,0.0,13.0,7.0,1.0,3.0,3.0,0.0,1.0,18.0,11.0,15.788888888888891,5.292857142857143,24.0,2.0,5.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,54.5,0.549315438659701,0.0,0.0,0.0,0.0,4.0,0.0357142857142857,11.0,36.0,0.3416264245702144,4.663439094112067,3.49650756146648,2.6390573296152584,0.0,0.0,1.0,1.0,0.0,0.0,1.0,340.0,5.0,0.0,1.0,0.0,73.0,73.0,73.0,-1.0,-1.0,0.0,0.0,73.0,1.0,1.0,0.0,0.0,73.0,73.0
BBB,2013B,4,27.0,240.0,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0.0,60.0,N,-50.0,-50.0,0.0,50.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,73.0,131.5,49.0,25.0,9.0,17.0,0.0,0.0,0.0,0.0,68.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,4.0,1.0,0.0,0.0,15.0,7.0,25.0,2.0,3.0,2.0,6.0,0.0,0.0,0.0,14.0,7.0,1.0,4.0,4.0,0.0,1.0,23.0,14.0,14.964285714285715,5.422064777327936,34.5,3.0,6.0,4.0,0.0,0.0,-12.5,-0.4643375680580762,0.0,-2.0,68.0,0.5530148185998978,0.0,0.0,0.0,0.0,5.0,0.03697489435744465,6.0,49.0,0.3609038142620232,4.886575525404062,2.772588722239781,2.70805020110221,0.0,0.0,1.0,1.0,0.0,0.0,1.0,350.0,5.0,0.0,1.0,0.0,73.0,73.0,73.0,-1.0,-1.0,0.0,0.0,73.0,1.0,1.0,0.0,0.0,73.0,73.0
BBB,2013B,5,34.0,240.0,F,Wales,Lower Than A Level,20-30%,0-35,0.0,60.0,N,-50.0,-50.0,0.0,50.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,73.0,156.0,58.0,32.0,11.0,19.0,0.0,0.0,0.0,0.0,79.5,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,12.0,4.0,1.0,0.0,0.0,17.0,7.0,32.0,2.0,4.0,3.0,6.0,0.0,0.0,0.0,14.0,7.0,1.0,5.0,5.0,0.0,1.0,28.0,17.0,14.57983193277311,5.428571428571429,15.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,79.5,0.5415862986365148,1.0,0.0039063096055542,0.0,0.0,6.0,0.03600362952880935,6.0,57.0,0.3568566830891997,5.056245805348308,2.8903717578961645,2.70805020110221,0.0,0.0,1.0,1.0,0.0,0.0,1.0,350.0,5.0,0.0,1.0,0.0,73.0,73.0,73.0,-1.0,-1.0,0.0,0.0,73.0,1.0,1.0,0.0,0.0,73.0,73.0
BBB,2013B,6,41.0,240.0,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0.0,60.0,N,-50.0,-50.0,0.0,50.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,73.0,175.5,65.0,39.0,12.0,19.0,0.0,0.0,0.0,0.0,88.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,13.0,4.0,1.0,0.0,0.0,12.0,6.0,39.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,14.0,7.0,1.0,6.0,5.0,1.0,0.8333333333333334,31.0,19.0,14.358288770053477,5.428571428571429,18.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.5361498257839721,2.0,0.010922761449077199,0.0,0.0,6.0,0.03463403555686345,4.0,63.0,0.3522911051212938,5.17331686380599,2.5649493574615367,2.70805020110221,0.0,0.0,1.0,1.0,0.0,0.0,1.0,352.5,5.0,0.0,1.0,0.0,73.0,73.0,73.0,-1.0,-1.0,0.0,0.0,73.0,1.0,1.0,0.0,0.0,73.0,73.0
BBB,2013B,7,48.0,240.0,F,East Anglian Region,Lower Than A Level,0-10%,0-35,0.0,60.0,N,-50.0,-50.0,0.0,50.0,0.0,2.0,23.0,2.0,0.0,0.0,1.0,72.5,211.0,77.0,46.0,15.0,21.0,0.0,0.0,0.0,0.0,106.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,7.0,0.0,14.0,5.0,1.0,0.0,0.0,22.0,10.0,46.0,2.0,4.0,3.0,8.0,0.0,0.0,0.0,14.0,7.0,1.0,7.0,6.0,1.0,0.8571428571428571,35.0,22.0,14.357142857142858,5.638888888888889,13.0,1.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,106.0,0.5258620689655172,14.0,0.0326382592928377,0.0,0.0,7.0,0.0321100917431192,7.0,73.0,0.3481481481481481,5.356586274672012,3.1354942159291497,2.70805020110221,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1459.0,23.0,0.0,2.0,0.0,72.5,70.0,75.0,-1.0,-1.0,0.0,0.0,72.17391304347827,2.0,2.0,0.0,0.0,72.5,72.5
BBB,2013B,8,55.0,240.0,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0.0,60.0,N,-50.0,-50.0,0.0,50.0,0.0,3.0,24.0,2.0,0.0,1.0,0.6666666666666666,72.0,235.0,85.0,53.0,17.0,23.0,0.0,0.0,0.0,0.0,114.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,7.0,0.0,15.0,5.0,1.0,0.0,0.0,20.0,8.0,53.0,2.0,3.0,2.0,5.0,0.0,0.0,0.0,14.0,7.0,1.0,8.0,7.0,1.0,0.875,39.0,25.0,14.125,5.7,22.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.50625,17.0,0.0563798219584569,0.0,0.0,7.0,0.03,5.0,81.0,0.3421052631578947,5.4638318050256105,3.044522437723423,2.70805020110221,1.0,0.0,2.0,2.0,0.0,0.0,2.0,1540.0,23.0,0.0,2.0,0.0,72.0,69.0,75.0,-0.5,-0.5,0.3333333333333333,0.0,71.71739130434783,2.0,2.0,0.0,0.0,72.0,72.0
BBB,2013B,9,62.0,240.0,F,Wales,Lower Than A Level,20-30%,0-35,0.0,60.0,N,-50.0,-50.0,0.0,50.0,0.0,3.0,24.0,3.0,1.0,0.0,1.0,79.66666666666667,245.0,91.0,59.0,18.0,24.0,0.0,0.0,0.0,0.0,121.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,8.0,0.0,16.0,5.0,1.0,0.0,0.0,5.0,3.0,59.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,14.0,7.0,1.0,9.0,8.0,1.0,0.8888888888888888,42.0,27.0,14.0,5.674157303370786,20.0,2.0,3.0,9.0,0.0,0.0,-7.0,-0.3157894736842105,0.0,0.0,121.0,0.5104895104895105,17.0,0.056338028169014,0.0,0.0,8.0,0.0296052631578947,2.0,87.0,0.3438914027149321,5.5053315359323625,1.791759469228055,2.70805020110221,1.0,0.0,2.0,3.0,0.0,0.0,3.0,1650.0,24.0,1.0,2.0,0.0,75.0,68.0,100.0,0.0,1.3333333333333333,0.0,0.3333333333333333,72.64583333333334,3.0,3.0,0.0,0.0,79.66666666666667,75.0
BBB,2013B,10,69.0,240.0,F,London Region,Lower Than A Level,0-10%,0-35,0.0,60.0,N,-50.0,-50.0,0.0,50.0,0.0,3.0,24.0,3.0,1.0,0.0,1.0,79.66666666666667,258.0,95.0,65.0,19.0,25.0,0.0,0.0,0.0,0.0,127.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,8.0,0.0,17.0,5.0,1.0,0.0,0.0,5.0,3.0,65.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,14.0,7.0,1.0,10.0,9.0,1.0,0.9,45.0,28.0,13.636363636363637,5.59,5.0,1.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.5153846153846153,17.0,0.053731343283582,0.0,0.0,8.0,0.0290322580645161,2.0,91.0,0.3448275862068966,5.556828061699537,1.791759469228055,2.70805020110221,1.0,0.0,2.0,3.0,0.0,0.0,3.0,1662.0,24.0,1.0,2.0,0.0,75.0,68.0,100.0,0.0,1.3333333333333333,0.0,0.3333333333333333,72.60416666666666,3.0,3.0,0.0,0.0,79.66666666666667,75.0
BBB,2013B,11,76.0,240.0,F,East Anglian Region,Lower Than A Level,0-10%,0-35,0.0,60.0,N,-50.0,-50.0,0.0,50.0,0.0,3.0,24.0,3.0,1.0,0.0,1.0,79.66666666666667,273.0,100.0,72.0,20.0,27.0,0.0,0.0,0.0,0.0,134.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,8.0,0.0,17.0,5.0,1.0,0.0,0.0,4.0,3.0,72.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,14.0,7.0,1.0,11.0,9.0,2.0,0.8181818181818182,48.0,30.0,13.541666666666666,5.612903225806452,5.0,1.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.5091575091575091,19.0,0.0578512396694214,0.0,0.0,8.0,0.0288065843621399,2.0,96.0,0.3421052631578947,5.6131281063880705,1.6094379124341005,2.70805020110221,1.0,0.0,2.0,3.0,0.0,0.0,3.0,1663.0,24.0,1.0,2.0,0.0,75.0,68.0,100.0,0.0,1.3333333333333333,0.0,0.3333333333333333,72.60416666666666,3.0,3.0,0.0,0.0,79.66666666666667,75.0
BBB,2013B,12,83.0,240.0,F,Wales,Lower Than A Level,0-10%,0-35,0.0,60.0,N,-50.0,-50.0,0.0,50.0,0.0,3.0,24.0,3.0,1.0,0.0,1.0,79.66666666666667,286.0,107.0,79.0,21.0,25.0,0.0,0.0,0.0,0.0,138.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,9.0,0.0,18.0,5.0,1.0,0.0,0.0,7.0,4.0,79.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,14.0,7.0,1.0,12.0,10.0,2.0,0.8333333333333334,50.0,32.0,13.5,5.638297872340425,4.0,1.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.504950495049505,24.0,0.0651465798045602,0.0,0.0,9.0,0.0277777777777777,2.0,101.0,0.3386396526772793,5.659482215759621,2.0794415416798357,2.70805020110221,1.0,0.0,2.0,3.0,0.0,0.0,3.0,1665.0,24.0,1.0,2.0,0.0,75.0,68.0,100.0,0.0,1.4166666666666665,0.0,0.3333333333333333,72.60416666666666,3.0,3.0,0.0,0.0,79.66666666666667,75.0
