code_module,code_presentation,prediction_week,cutoff_day,module_presentation_length,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,date_registration,registration_day,registered_after_start,registration_lead_days,late_registration_days,assessment_due_count,assessment_due_weight,assessment_submitted_due_count,assessment_late_count,assessment_missing_due_count,assessment_submission_rate,assessment_mean_score,vle_cum_total_clicks,vle_cum_interaction_rows,vle_last_active_day,vle_cum_active_days,vle_cum_unique_sites,vle_week_clicks_dataplus,vle_week_clicks_dualpane,vle_week_clicks_externalquiz,vle_week_clicks_folder,vle_week_clicks_forumng,vle_week_clicks_glossary,vle_week_clicks_homepage,vle_week_clicks_htmlactivity,vle_week_clicks_oucollaborate,vle_week_clicks_oucontent,vle_week_clicks_ouelluminate,vle_week_clicks_ouwiki,vle_week_clicks_page,vle_week_clicks_questionnaire,vle_week_clicks_quiz,vle_week_clicks_repeatactivity,vle_week_clicks_resource,vle_week_clicks_sharedsubpage,vle_week_clicks_subpage,vle_week_clicks_url,vle_has_record,imd_band_missing,date_registration_missing,current_total_clicks,current_interaction_rows,current_last_active_day,current_active_days,current_unique_sites,current_activity_type_count,current_forumng_clicks,current_oucontent_clicks,current_quiz_clicks,current_resource_clicks,pre_course_clicks,pre_course_interaction_rows,current_has_vle_record,observed_weeks,active_weeks,inactive_weeks,active_week_rate,cum_unique_site_week_count,cum_activity_type_week_count,cum_avg_clicks_per_active_day,cum_avg_clicks_per_site_week,previous_total_clicks,previous_active_days,previous_unique_sites,last_active_week,weeks_since_last_activity,current_no_activity,click_change,click_change_rate,active_days_change,unique_sites_change,cum_forumng_clicks,cum_forumng_share,cum_quiz_clicks,cum_quiz_share,cum_oucontent_clicks,cum_oucontent_share,cum_resource_clicks,cum_resource_share,current_other_clicks,cum_other_clicks,cum_other_share,log1p_cum_total_clicks,log1p_current_total_clicks,log1p_pre_course_clicks,assessment_due_cma_count,assessment_due_exam_count,assessment_due_tma_count,assessment_scored_due_count,assessment_missing_score_count,assessment_banked_due_count,assessment_nonbanked_submitted_count,weighted_score_sum,scored_weight_sum,assessment_submitted_cma_count,assessment_submitted_tma_count,assessment_submitted_exam_count,assessment_median_score,assessment_min_score,assessment_max_score,assessment_median_submission_gap,assessment_mean_submission_gap,assessment_missing_due_rate,assessment_late_rate,assessment_weighted_mean_score,any_known_submission_count,any_known_scored_count,any_known_score_missing_count,any_known_banked_count,any_known_mean_score,any_known_median_score
BBB,2013B,2,13.0,240.0,F,London Region,Lower Than A Level,20-30%,0-35,0.0,60.0,N,-50.0,-50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,,,60.0,23.0,11.0,4.0,12.0,0.0,0.0,0.0,0.0,28.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,2.0,1.0,0.0,0.0,23.0,10.0,11.0,2.0,5.0,3.0,10.0,0.0,0.0,0.0,13.0,7.0,1.0,2.0,2.0,0.0,1.0,12.0,7.0,15.625,4.5,29.0,2.0,7.0,2.0,0.0,0.0,-2.0,-0.08,0.0,-1.0,28.0,0.4871794871794871,0.0,0.0,0.0,0.0,3.0,0.037174721189591,7.0,22.0,0.3333333333333333,4.110873864173311,3.1780538303479458,2.6390573296152584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,
BBB,2013B,3,20.0,240.0,F,London Region,Lower Than A Level,20-30%,0-35,0.0,60.0,N,-50.0,-50.0,0.0,50.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,73.0,105.0,38.0,19.0,6.0,15.0,0.0,0.0,0.0,0.0,54.5,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,3.0,1.0,0.0,0.0,32.0,13.0,19.0,3.0,5.0,4.0,18.0,0.0,0.0,0.0,13.0,7.0,1.0,3.0,3.0,0.0,1.0,18.0,11.0,15.788888888888891,5.292857142857143,24.0,2.0,5.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,54.5,0.549315438659701,0.0,0.0,0.0,0.0,4.0,0.0357142857142857,11.0,36.0,0.3416264245702144,4.663439094112067,3.49650756146648,2.6390573296152584,0.0,0.0,1.0,1.0,0.0,0.0,1.0,340.0,5.0,0.0,1.0,0.0,73.0,73.0,73.0,-1.0,-1.0,0.0,0.0,73.0,1.0,1.0,0.0,0.0,73.0,73.0
BBB,2013B,4,27.0,240.0,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0.0,60.0,N,-50.0,-50.0,0.0,50.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,73.0,131.5,49.0,25.0,9.0,17.0,0.0,0.0,0.0,0.0,68.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,4.0,1.0,0.0,0.0,15.0,7.0,25.0,2.0,3.0,2.0,6.0,0.0,0.0,0.0,14.0,7.0,1.0,4.0,4.0,0.0,1.0,23.0,14.0,14.964285714285715,5.422064777327936,34.5,3.0,6.0,4.0,0.0,0.0,-12.5,-0.4643375680580762,0.0,-2.0,68.0,0.5530148185998978,0.0,0.0,0.0,0.0,5.0,0.0369748943574446,6.0,49.0,0.3609038142620232,4.886575525404062,2.772588722239781,2.70805020110221,0.0,0.0,1.0,1.0,0.0,0.0,1.0,350.0,5.0,0.0,1.0,0.0,73.0,73.0,73.0,-1.0,-1.0,0.0,0.0,73.0,1.0,1.0,0.0,0.0,73.0,73.0
BBB,2013B,5,34.0,240.0,F,Wales,Lower Than A Level,20-30%,0-35,0.0,60.0,N,-50.0,-50.0,0.0,50.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,73.0,156.0,58.0,32.0,11.0,19.0,0.0,0.0,0.0,0.0,79.5,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,12.0,4.0,1.0,0.0,0.0,17.0,7.0,32.0,2.0,4.0,3.0,6.0,0.0,0.0,0.0,14.0,7.0,1.0,5.0,5.0,0.0,1.0,28.0,17.0,14.57983193277311,5.428571428571429,15.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,79.5,0.5415862986365148,1.0,0.0039063096055542,0.0,0.0,6.0,0.0360036295288093,6.0,57.0,0.3568566830891997,5.056245805348308,2.8903717578961645,2.70805020110221,0.0,0.0,1.0,1.0,0.0,0.0,1.0,350.0,5.0,0.0,1.0,0.0,73.0,73.0,73.0,-1.0,-1.0,0.0,0.0,73.0,1.0,1.0,0.0,0.0,73.0,73.0
BBB,2013B,6,41.0,240.0,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0.0,60.0,N,-50.0,-50.0,0.0,50.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,73.0,175.5,65.0,39.0,12.0,19.0,0.0,0.0,0.0,0.0,88.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,13.0,4.0,1.0,0.0,0.0,12.0,6.0,39.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,14.0,7.0,1.0,6.0,5.0,1.0,0.8333333333333334,31.0,19.0,14.358288770053475,5.428571428571429,18.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.5361498257839721,2.0,0.0109227614490771,0.0,0.0,6.0,0.0346340355568634,4.0,63.0,0.3522911051212938,5.17331686380599,2.5649493574615367,2.70805020110221,0.0,0.0,1.0,1.0,0.0,0.0,1.0,352.5,5.0,0.0,1.0,0.0,73.0,73.0,73.0,-1.0,-1.0,0.0,0.0,73.0,1.0,1.0,0.0,0.0,73.0,73.0
BBB,2013B,7,48.0,240.0,F,East Anglian Region,Lower Than A Level,0-10%,0-35,0.0,60.0,N,-50.0,-50.0,0.0,50.0,0.0,2.0,23.0,2.0,0.0,0.0,1.0,72.5,211.0,77.0,46.0,15.0,21.0,0.0,0.0,0.0,0.0,106.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,7.0,0.0,14.0,5.0,1.0,0.0,0.0,22.0,10.0,46.0,2.0,4.0,3.0,8.0,0.0,0.0,0.0,14.0,7.0,1.0,7.0,6.0,1.0,0.8571428571428571,35.0,22.0,14.357142857142858,5.638888888888889,13.0,1.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,106.0,0.5258620689655172,14.0,0.0326382592928377,0.0,0.0,7.0,0.0321100917431192,7.0,73.0,0.3481481481481481,5.356586274672012,3.1354942159291497,2.70805020110221,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1459.0,23.0,0.0,2.0,0.0,72.5,70.0,75.0,-1.0,-1.0,0.0,0.0,72.17391304347827,2.0,2.0,0.0,0.0,72.5,72.5
BBB,2013B,8,55.0,240.0,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0.0,60.0,N,-50.0,-50.0,0.0,50.0,0.0,3.0,24.0,2.0,0.0,1.0,0.6666666666666666,72.0,235.0,85.0,53.0,17.0,23.0,0.0,0.0,0.0,0.0,114.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,7.0,0.0,15.0,5.0,1.0,0.0,0.0,20.0,8.0,53.0,2.0,3.0,2.0,5.0,0.0,0.0,0.0,14.0,7.0,1.0,8.0,7.0,1.0,0.875,39.0,25.0,14.125,5.7,22.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.50625,17.0,0.0563798219584569,0.0,0.0,7.0,0.03,5.0,81.0,0.3421052631578947,5.4638318050256105,3.044522437723423,2.70805020110221,1.0,0.0,2.0,2.0,0.0,0.0,2.0,1540.0,23.0,0.0,2.0,0.0,72.0,69.0,75.0,-0.5,-0.5,0.3333333333333333,0.0,71.71739130434783,2.0,2.0,0.0,0.0,72.0,72.0
BBB,2013B,9,62.0,240.0,F,Wales,Lower Than A Level,20-30%,0-35,0.0,60.0,N,-50.0,-50.0,0.0,50.0,0.0,3.0,24.0,3.0,1.0,0.0,1.0,79.66666666666667,245.0,91.0,59.0,18.0,24.0,0.0,0.0,0.0,0.0,121.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,8.0,0.0,16.0,5.0,1.0,0.0,0.0,5.0,3.0,59.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,14.0,7.0,1.0,9.0,8.0,1.0,0.8888888888888888,42.0,27.0,14.0,5.674157303370786,20.0,2.0,3.0,9.0,0.0,0.0,-7.0,-0.3157894736842105,0.0,0.0,121.0,0.5104895104895105,17.0,0.056338028169014,0.0,0.0,8.0,0.0296052631578947,2.0,87.0,0.3438914027149321,5.5053315359323625,1.791759469228055,2.70805020110221,1.0,0.0,2.0,3.0,0.0,0.0,3.0,1650.0,24.0,1.0,2.0,0.0,75.0,68.0,100.0,0.0,1.3333333333333333,0.0,0.3333333333333333,72.64583333333334,3.0,3.0,0.0,0.0,79.66666666666667,75.0
BBB,2013B,10,69.0,240.0,F,London Region,Lower Than A Level,0-10%,0-35,0.0,60.0,N,-50.0,-50.0,0.0,50.0,0.0,3.0,24.0,3.0,1.0,0.0,1.0,79.66666666666667,258.0,95.0,65.0,19.0,25.0,0.0,0.0,0.0,0.0,127.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,8.0,0.0,17.0,5.0,1.0,0.0,0.0,5.0,3.0,65.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,14.0,7.0,1.0,10.0,9.0,1.0,0.9,45.0,28.0,13.636363636363637,5.59,5.0,1.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.5153846153846153,17.0,0.053731343283582,0.0,0.0,8.0,0.0290322580645161,2.0,91.0,0.3448275862068966,5.556828061699537,1.791759469228055,2.70805020110221,1.0,0.0,2.0,3.0,0.0,0.0,3.0,1662.0,24.0,1.0,2.0,0.0,75.0,68.0,100.0,0.0,1.3333333333333333,0.0,0.3333333333333333,72.60416666666666,3.0,3.0,0.0,0.0,79.66666666666667,75.0
BBB,2013J,1,6.0,268.0,F,Wales,Lower Than A Level,0-10%,0-35,0.0,60.0,N,-51.0,-51.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,,,18.0,8.0,4.0,1.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,18.0,8.0,4.0,1.0,5.0,4.0,3.0,0.0,0.0,0.0,12.0,6.0,1.0,1.0,1.0,0.0,1.0,5.0,4.0,9.0,2.7777777777777777,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,1.0,5.0,3.0,0.1578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.3333333333333333,2.9444389791664403,2.9444389791664403,2.5649493574615367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,
BBB,2013J,2,13.0,268.0,F,Wales,Lower Than A Level,0-10%,0-35,0.0,60.0,N,-51.0,-51.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,17.0,11.0,3.0,11.0,0.0,0.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,15.5,7.0,11.0,1.0,4.0,3.0,4.0,0.0,0.0,0.0,12.0,6.0,1.0,2.0,2.0,0.0,1.0,10.0,6.0,11.816666666666666,3.6132478632478633,18.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.3740052776976044,0.0,0.0,0.0,0.0,2.0,0.0283044058744992,6.0,17.0,0.3884752754162683,3.713572066704308,2.8029010331479984,2.5649493574615367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,
BBB,2013J,3,20.0,268.0,F,Wales,Lower Than A Level,0-10%,0-35,0.0,60.0,N,-51.0,-51.0,0.0,51.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,74.0,67.0,27.0,18.0,5.0,13.0,0.0,0.0,0.0,0.0,28.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,3.0,1.0,0.0,0.0,20.0,8.0,18.0,2.0,5.0,3.0,7.0,0.0,0.0,0.0,12.0,6.0,1.0,3.0,3.0,0.0,1.0,15.0,10.0,12.333333333333334,4.176470588235294,16.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.4280936454849498,0.0,0.0,0.0,0.0,3.0,0.03125,9.0,29.0,0.4143835616438356,4.219507705176107,3.044522437723423,2.5649493574615367,0.0,0.0,1.0,1.0,0.0,0.0,1.0,350.0,5.0,0.0,1.0,0.0,74.0,74.0,74.0,-1.0,-1.0,0.0,0.0,74.0,1.0,1.0,0.0,0.0,74.0,74.0
BBB,2013J,4,27.0,268.0,F,Wales,Lower Than A Level,0-10%,0-35,0.0,60.0,N,-51.0,-51.0,0.0,51.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,74.0,80.0,32.0,24.0,7.0,15.0,0.0,0.0,0.0,0.0,31.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,3.0,1.0,0.0,0.0,6.0,4.0,24.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,12.0,6.0,1.0,4.0,3.0,1.0,0.75,18.0,12.0,11.307894736842105,4.127016129032258,20.0,2.0,5.0,4.0,0.0,0.0,-6.0,-0.4,0.0,-1.0,31.0,0.4321253071253071,0.0,0.0,0.0,0.0,3.0,0.0313730314960629,3.0,34.0,0.4238467656415694,4.394449154672439,1.9459101490553128,2.5649493574615367,0.0,0.0,1.0,1.0,0.0,0.0,1.0,355.0,5.0,0.0,1.0,0.0,74.0,74.0,74.0,-1.0,-1.0,0.0,0.0,74.0,1.0,1.0,0.0,0.0,74.0,74.0
BBB,2013J,5,34.0,268.0,F,Wales,Lower Than A Level,0-10%,0-35,0.0,60.0,N,-51.0,-51.0,0.0,51.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,74.0,98.0,40.0,31.0,8.0,16.0,0.0,0.0,0.0,0.0,38.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,8.0,4.0,1.0,0.0,0.0,12.0,6.0,31.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,12.0,6.0,1.0,5.0,4.0,1.0,0.8,22.0,14.0,11.5,4.368421052631579,6.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.4313725490196078,1.0,0.0027624309392265,0.0,0.0,4.0,0.03125,4.0,41.0,0.4148148148148148,4.59511985013459,2.5649493574615367,2.5649493574615367,0.0,0.0,1.0,1.0,0.0,0.0,1.0,360.0,5.0,0.0,1.0,0.0,74.0,74.0,74.0,-1.0,-1.0,0.0,0.0,74.0,1.0,1.0,0.0,0.0,74.0,74.0
BBB,2013J,6,41.0,268.0,F,Wales,Lower Than A Level,0-10%,0-35,0.0,60.0,N,-51.0,-51.0,0.0,51.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,74.0,115.0,46.0,38.0,10.0,18.0,0.0,0.0,0.0,0.0,43.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,9.0,4.0,1.0,0.0,0.0,9.0,4.0,38.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,12.0,6.0,1.0,6.0,5.0,1.0,0.8333333333333334,25.0,17.0,11.703703703703704,4.470588235294118,12.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.428169014084507,1.0,0.0105820105820105,0.0,0.0,4.0,0.0307692307692307,3.0,48.0,0.4,4.7535901911063645,2.302585092994046,2.5649493574615367,0.0,0.0,1.0,1.0,0.0,0.0,1.0,360.0,5.0,0.0,1.0,0.0,74.0,74.0,74.0,-1.0,-1.0,0.0,0.0,74.0,1.0,1.0,0.0,0.0,74.0,74.0
BBB,2013J,7,48.0,268.0,F,Wales,Lower Than A Level,0-10%,0-35,0.0,60.0,N,-51.0,-51.0,0.0,51.0,0.0,2.0,23.0,2.0,0.0,0.0,1.0,72.5,139.5,55.5,46.0,12.0,18.0,0.0,0.0,0.0,0.0,52.0,0.0,37.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,5.0,0.0,10.0,5.0,1.0,0.0,0.0,16.0,7.0,46.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0,12.0,6.0,1.0,7.0,6.0,1.0,0.8571428571428571,29.0,20.0,11.924501424501424,4.6,9.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.4176419736667109,13.0,0.0346745953419867,1.0,0.0017051302178728,5.0,0.0295206971677559,6.0,57.0,0.3949072811562585,4.945201156493736,2.833213344056216,2.5649493574615367,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1485.5,23.0,0.0,2.0,0.0,72.5,70.0,75.0,-1.0,-1.0,0.0,0.0,72.0,2.0,2.0,0.0,0.0,72.5,72.5
BBB,2013J,8,55.0,268.0,F,Wales,Lower Than A Level,0-10%,0-35,0.0,60.0,N,-51.0,-51.0,0.0,51.0,0.0,3.0,24.0,2.0,0.0,1.0,0.6666666666666666,72.5,161.0,65.0,53.0,13.0,20.0,0.0,0.0,0.0,0.0,56.0,0.0,42.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,5.0,0.0,11.0,5.0,1.0,0.0,0.0,18.0,7.0,53.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,12.0,6.0,1.0,8.0,7.0,1.0,0.875,32.0,23.0,11.970588235294118,4.806451612903226,16.0,2.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.3978494623655914,17.0,0.075,1.0,0.0019083969465648,5.0,0.0277777777777777,5.0,64.0,0.3788819875776397,5.087596335232384,2.9444389791664403,2.5649493574615367,1.0,0.0,2.0,2.0,0.0,0.0,2.0,1562.0,23.0,0.0,2.0,0.0,72.5,69.0,76.0,-1.0,-1.0,0.3333333333333333,0.0,72.0,2.0,2.0,0.0,0.0,72.5,72.5
BBB,2013J,9,62.0,268.0,F,Wales,Lower Than A Level,0-10%,0-35,0.0,60.0,N,-51.0,-51.0,0.0,51.0,0.0,3.0,24.0,3.0,1.0,0.0,1.0,79.33333333333333,169.5,69.0,58.0,15.0,22.0,0.0,0.0,0.0,0.0,62.0,0.0,46.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,5.0,0.0,11.0,5.0,1.0,0.0,0.0,3.5,2.0,58.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,12.0,6.0,1.0,9.0,7.0,2.0,0.7777777777777778,35.0,24.0,11.75,4.736476608187134,18.0,1.0,3.0,9.0,0.0,0.0,-4.0,-0.2834821428571428,0.0,-1.0,62.0,0.4029709507042254,17.0,0.0725245483263565,1.0,0.0018622038506352,5.0,0.0273422898480617,2.0,67.0,0.3783783783783784,5.138730996776461,1.4978661367769956,2.5649493574615367,1.0,0.0,2.0,3.0,0.0,0.0,3.0,1674.0,24.0,1.0,2.0,0.0,76.0,68.0,100.0,0.0,0.0,0.0,0.3333333333333333,72.91666666666667,3.0,3.0,0.0,0.0,79.33333333333333,76.0
BBB,2013J,10,69.0,268.0,F,Wales,Lower Than A Level,0-10%,0-35,0.0,60.0,N,-51.0,-51.0,0.0,51.0,0.0,3.0,24.0,3.0,1.0,0.0,1.0,79.33333333333333,180.5,73.0,62.0,15.0,22.0,0.0,0.0,0.0,0.0,63.0,0.0,48.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,5.0,0.0,12.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0,10.0,8.0,2.0,0.8,37.0,26.0,11.666666666666666,4.723856209150327,4.0,1.0,2.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,63.0,0.4008016836964205,17.0,0.0752945345026131,1.0,0.0019221678951799,5.0,0.0271004700352526,0.0,71.0,0.3763253531152822,5.201251859171311,0.0,2.5649493574615367,1.0,0.0,2.0,3.0,0.0,0.0,3.0,1679.0,24.0,1.0,2.0,0.0,76.0,68.0,100.0,0.0,0.0,0.0,0.3333333333333333,72.85416666666666,3.0,3.0,0.0,0.0,79.33333333333333,76.0
BBB,2014B,1,6.0,234.0,F,Wales,A Level or Equivalent,0-10%,0-35,0.0,60.0,N,-61.0,-61.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,,,17.0,7.0,4.0,1.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,17.0,7.0,4.0,1.0,5.0,3.0,3.0,0.0,0.0,0.0,10.0,5.0,1.0,1.0,1.0,0.0,1.0,5.0,3.0,9.0,2.7857142857142856,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,1.0,5.0,3.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.3333333333333333,2.8903717578961645,2.8903717578961645,2.3978952727983707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,
BBB,2014B,2,13.0,234.0,F,Wales,A Level or Equivalent,0-10%,0-35,0.0,60.0,N,-61.0,-61.0,0.0,61.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,73.0,44.0,18.0,11.0,4.0,11.0,0.0,0.0,0.0,0.0,15.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,1.0,0.0,0.0,20.0,9.0,11.0,2.0,5.0,4.0,6.0,0.0,0.0,0.0,10.0,5.0,1.0,2.0,2.0,0.0,1.0,11.0,7.0,11.666666666666666,3.852941176470588,17.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.3522727272727273,0.0,0.0,0.0,0.0,1.0,0.023076923076923,8.0,19.0,0.4035087719298245,3.80666248977032,3.044522437723423,2.3978952727983707,0.0,0.0,1.0,1.0,0.0,0.0,1.0,345.0,5.0,0.0,1.0,0.0,73.0,73.0,73.0,-1.0,-1.0,0.0,0.0,73.0,1.0,1.0,0.0,0.0,73.0,73.0
BBB,2014B,3,20.0,234.0,F,Wales,A Level or Equivalent,0-10%,0-35,0.0,60.0,N,-61.0,-61.0,0.0,61.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,72.0,57.5,24.0,17.0,5.0,13.0,0.0,0.0,0.0,0.0,20.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,2.0,1.0,0.0,0.0,8.0,4.0,17.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,10.0,5.0,1.0,3.0,3.0,0.0,1.0,14.0,9.0,11.095454545454546,4.0,21.0,2.0,5.0,3.0,0.0,0.0,-6.0,-0.3426614481409001,0.0,-1.0,20.0,0.3872420807904678,0.0,0.0,0.0,0.0,2.0,0.0263157894736842,4.0,25.0,0.4198214285714285,4.068990227226069,2.19722457733622,2.3978952727983707,0.0,0.0,1.0,1.0,0.0,0.0,1.0,350.0,5.0,0.0,1.0,0.0,72.0,72.0,72.0,-1.0,-1.0,0.0,0.0,72.0,1.0,1.0,0.0,0.0,72.0,72.0
BBB,2014B,4,27.0,234.0,F,Wales,A Level or Equivalent,0-10%,0-35,0.0,60.0,N,-61.0,-61.0,0.0,61.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,72.0,76.0,31.0,24.0,7.0,16.0,0.0,0.0,0.0,0.0,24.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,3.0,1.0,0.0,0.0,10.0,5.0,24.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,10.0,5.0,1.0,4.0,3.0,1.0,0.75,18.0,12.0,11.333333333333334,4.222222222222222,8.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.3716814159292035,0.0,0.0,1.0,0.0018939393939393,2.0,0.0264550264550264,4.0,31.0,0.4146341463414634,4.343805421853684,2.3978952727983707,2.3978952727983707,0.0,0.0,1.0,1.0,0.0,0.0,1.0,350.0,5.0,0.0,1.0,0.0,72.0,72.0,72.0,-1.0,-1.0,0.0,0.0,72.0,1.0,1.0,0.0,0.0,72.0,72.0
